ts,x,y,z
1759971411.054207,0.0,0.0,0.0
1759971411.054398,0.0,0.0,0.0
1759971411.0569751,0.0,0.0,-5.087419043447022
1759971411.0592132,0.0,0.0,-4.276828993131577
1759971411.128843,0.0,0.0,-4.276828993131577
1759971411.1299882,0.0,0.0,-4.276049801315873
1759971411.130947,0.0,0.0,-4.272716272889806
1759971411.131745,0.0,0.0,-4.275084941437454
1759971411.212835,0.0,0.0,-4.2668235788103726
1759971411.216097,0.0,0.0,-4.2668235788103726
1759971411.219396,0.0,0.0,-4.268678316391091
1759971411.221416,0.0,0.0,-4.275344976631734
1759971411.292777,0.0,0.0,-4.275344976631734
1759971411.296413,0.0,0.0,-4.281183847574204
1759971411.299385,0.0,0.0,-4.289489397110827
1759971411.301578,0.0,0.0,-4.289489397110827
1759971411.3733408,0.0,0.0,-4.289833832481246
1759971411.3767328,0.0,0.0,-4.289833832481246
1759971411.379508,0.0,0.0,-4.2944993661351
1759971411.381933,0.0,0.0,-4.284499375774136
1759971411.454756,0.0,0.0,-4.279955375990612
1759971411.457792,0.0,0.0,-4.279955375990612
1759971411.460984,0.0,0.0,-4.275349188693255
1759971411.463292,0.0,0.0,-4.268682469070599
1759971411.532139,0.0,0.0,-4.267464944896392
1759971411.5350678,0.0,0.0,-4.264034637773429
1759971411.538101,0.0,0.0,-4.2573679969557965
1759971411.5406458,0.0,0.0,-4.2573679969557965
1759971411.6130948,0.0,0.0,-4.265094189503114
1759971411.616229,0.0,0.0,-4.265094189503114
1759971411.619661,0.0,0.0,-4.265094189503114
1759971411.622293,0.0,0.0,-4.265395073752782
1759971411.6924522,0.0,0.0,-4.259412833655198
1759971411.695349,0.0,0.0,-4.259412833655198
1759971411.6983302,0.0,0.0,-4.257053284428411
1759971411.700458,0.0,0.0,-4.253719954242516
1759971411.771636,0.0,0.0,-4.248700766267878
1759971411.774831,0.0,0.0,-4.248700766267878
1759971411.777514,0.0,0.0,-4.249288706489494
1759971411.780133,0.0,0.0,-4.252622036675389
1759971411.853757,0.0,0.0,-4.247861035523917
1759971411.8571231,0.0,0.0,-4.247861035523917
1759971411.8600168,0.0,0.0,-4.242406177220981
1759971411.862945,0.0,0.0,-4.232406069129782
1759971411.932539,0.0,0.0,-4.245039292641183
1759971411.935578,0.0,0.0,-4.245039292641183
1759971411.939726,0.0,0.0,-4.234305052325796
1759971411.941914,0.0,0.0,-4.227638410792194
1759971412.015491,3.1399115321256645,5.371857225959075,0.607094346360454
1759971412.0194318,3.095289322655857,5.371992541152488,0.6553332916982776
1759971412.024153,3.095289322655857,5.371992541152488,0.6553332916982776
1759971412.028764,2.8426111038921844,5.161871667717497,0.5235255359329517
1759971412.097871,2.842581292558856,5.1564289138430155,0.5273919856453531
