ts,x,y,z
1759972006.485991,0.0,0.0,0.0
1759972006.4861069,0.0,0.0,0.0
1759972006.4893281,0.0,0.0,-5.290610170448727
1759972006.491153,0.0,0.0,-4.311137307778953
1759972006.5592299,0.0,0.0,-4.311137307778953
1759972006.559683,0.0,0.0,-4.323784300899671
1759972006.5602078,0.0,0.0,-4.311768878600956
1759972006.560589,0.0,0.0,-4.308435548415063
1759972006.6461692,0.0,0.0,-4.296939163367952
1759972006.651236,0.0,0.0,-4.297135858697569
1759972006.653984,0.0,0.0,-4.297135858697569
1759972006.656748,0.0,0.0,-4.297135858697569
1759972006.723234,0.0,0.0,-4.297135858697569
1759972006.725783,0.0,0.0,-4.297135858697569
1759972006.7286642,0.0,0.0,-4.288443117221446
1759972006.7310631,0.0,0.0,-4.298744548338817
1759972006.802742,0.0,0.0,-4.318132747374425
1759972006.805831,0.0,0.0,-4.318132747374425
1759972006.809005,0.0,0.0,-4.3299216720208555
1759972006.8114922,0.0,0.0,-4.319921560683252
1759972006.882834,0.0,0.0,-4.328532921611475
1759972006.885888,0.0,0.0,-4.328532921611475
1759972006.889029,0.0,0.0,-4.316806701513285
1759972006.8912861,0.0,0.0,-4.3068069926680375
1759972006.96303,0.0,0.0,-4.7041165129620826
1759972006.966075,0.0,0.0,-4.693752265320685
1759972006.969141,0.0,0.0,-4.698662813701892
1759972006.971825,0.0,0.0,-4.701996279568527
1759972007.042183,0.0,0.0,-4.701996279568527
1759972007.045254,0.0,0.0,-4.695802823985365
1759972007.050173,0.0,0.0,-4.702975010940305
1759972007.05298,0.0,0.0,-4.712975137348381
1759972007.1239831,0.0,0.0,-4.712975137348381
1759972007.127101,0.0,0.0,-4.714731805455788
1759972007.129622,0.0,0.0,-4.713237182060867
1759972007.132171,0.0,0.0,-4.699904053828151
1759972007.207489,0.0,0.0,-4.406779477998647
1759972007.210711,0.0,0.0,-4.406779477998647
1759972007.213562,0.0,0.0,-4.4315127832096035
1759972007.2157838,0.0,0.0,-4.40484618637071
1759972007.283238,0.0,0.0,-4.332446880361836
1759972007.286361,0.0,0.0,-4.332446880361836
1759972007.28952,0.0,0.0,-4.328825461199285
1759972007.2921212,0.0,0.0,-4.328825461199285
1759972007.361621,0.0,0.0,-4.282096295376546
1759972007.3645241,0.0,0.0,-4.282096295376546
1759972007.3667772,0.0,0.0,-4.282096295376546
1759972007.3689358,0.0,0.0,-4.285518237801842
1759972007.4501498,3.850023943828877,5.891472758903369,0.3721319351388808
1759972007.451935,3.8416810531475605,5.891498383974103,0.37818708683024516
1759972007.45567,3.8416810531475605,5.891498383974103,0.37818708683024516
1759972007.461468,3.850643143452358,5.8989510226302935,0.3869710347813739
1759972007.529691,3.851067283940542,5.976123476918418,0.3565184291408981
1759972007.5355132,3.851067283940542,5.976123476918418,0.3565184291408981
1759972007.540855,3.883909127570077,6.003433899635793,0.38976122222780496
1759972007.544663,3.883909127570077,6.003433899635793,0.38976122222780496
1759972007.609762,3.8841151621858137,6.040923828140694,0.3760377914435629
1759972007.616781,3.8841151621858137,6.040923828140694,0.3760377914435629
1759972007.6225548,3.877721101318408,6.03560669391488,0.36944502054101575
1759972007.626543,3.8527959407075327,6.0356832309368755,0.3873887102372607
1759972007.68871,3.852628407877265,6.005213623769648,0.39860296906770665
1759972007.695095,3.852628407877265,6.005213623769648,0.39860296906770665
1759972007.700636,3.7898726080416334,5.953023668991783,0.3364246281402832
1759972007.704597,3.781598541303023,5.953049245830664,0.3425293287729047
1759972007.770237,3.7853782578850934,6.641101366976287,0.16575083684007708
1759972007.777279,3.7725506068466084,6.6304342353791546,0.15178941724766448
1759972007.784718,3.7560546085921547,6.6304849366107215,0.16336026736912013
1759972007.789587,3.7560546085921547,6.6304849366107215,0.16336026736912013
1759972007.849223,3.7557875803485232,6.5818911857458975,0.17053642396435875
1759972007.855493,3.7557875803485232,6.5818911857458975,0.17053642396435875
1759972007.8610728,3.7722172529065467,6.5955536871092875,0.18824622545854375
1759972007.864269,3.7394280694673423,6.595653172033494,0.21166161567601716
1759972007.929425,3.736689300657682,6.0965058063969035,0.33237553571576606
1759972007.9354172,3.7499340023012033,6.096505633777093,0.3492322810125303
1759972007.940462,3.709526477337545,6.1303868497518,0.36901788099087335
1759972007.94418,3.7094286828769016,6.11259210387346,0.3748877066026043
1759972008.0090399,3.7094286828769016,6.11259210387346,0.3748877066026043
1759972008.015092,3.709358909791824,6.099895934747752,0.37915178524172044
1759972008.0208309,3.686661664319473,6.099896000154419,0.3503830755469406
1759972008.024342,3.670618912823037,6.113347578720354,0.358481267786773
1759972008.089866,3.670618912823037,6.113347578720354,0.358481267786773
1759972008.096535,3.6705001538503272,6.091736557324721,0.3657311215466522
1759972008.1027,3.757434842619876,6.091737438780946,0.4786994944656881
1759972008.1059752,3.757434842619876,6.091737438780946,0.4786994944656881
1759972008.168999,3.757434842619876,6.091737438780946,0.4786994944656881
1759972008.175637,3.757420453470816,6.089119031753224,0.47962687909441254
1759972008.180686,3.744399725333865,6.089118814185177,0.46222837487136387
1759972008.1839948,3.7604424449666607,6.075667353552237,0.4543739581386511
1759972008.249057,3.7604424449666607,6.075667353552237,0.4543739581386511
1759972008.256106,3.739507493504807,6.075667078398699,0.42671591886683846
1759972008.261328,3.739507493504807,6.075667078398699,0.42671591886683846
1759972008.267516,3.7397913304515704,6.1273158134145875,0.4090295542178483
1759972008.323088,3.7430160489924424,6.714075080377158,0.27888393781566123
1759972008.329491,3.7430160489924424,6.714075080377158,0.27888393781566123
1759972008.336158,3.684345177345886,6.6652871864628604,0.21354674860492073
1759972008.342301,3.6521837289946273,6.665386056505364,0.2376602888464806
1759972008.417126,3.6500874476657454,6.283880370598226,0.3133302886787457
1759972008.421936,3.6500874476657454,6.283880370598226,0.3133302886787457
1759972008.4263659,3.6720137748058446,6.302112816631008,0.33549571220294144
1759972008.430466,3.6480717902575126,6.302187066428111,0.35425668166721863
1759972008.4863439,3.6480109499921807,6.291112736630268,0.35720808202327525
1759972008.49206,3.6480109499921807,6.291112736630268,0.35720808202327525
1759972008.496771,3.591641574198638,6.2442372206957595,0.3013473634573673
1759972008.4999301,3.481969151172184,6.244577346927796,0.3920787009918488
1759972008.5686321,3.48405048728652,6.623799602609324,0.30936388737159876
1759972008.5743191,3.481610391873344,6.179570321469292,0.4116707137344497
1759972008.579711,3.420664656165604,6.1795702666397885,0.33945386653412457
1759972008.583261,3.390090758528037,6.205205726230286,0.35855954660131284
1759972008.6492438,3.3902240905844314,6.229490062426166,0.3513994891157726
1759972008.655767,3.3902240905844314,6.229490062426166,0.3513994891157726
1759972008.661279,3.3780274178341285,6.219347839994968,0.34040403172171124
1759972008.664566,3.3475890988854355,6.21944097509236,0.36750754188846013
1759972008.7292402,3.3475890988854355,6.21944097509236,0.36750754188846013
1759972008.734082,3.3259112539296587,6.201414220438826,0.34833132029641595
1759972008.7365818,3.3334949992823177,6.201391012115897,0.34151199262408033
1759972008.738344,3.3338874794823488,6.272858181260097,0.3211008938002021
1759972008.8050182,3.3341715375627956,6.324501585472802,0.3075404317102922
1759972008.808893,3.3341715375627956,6.324501585472802,0.3075404317102922
1759972008.812447,3.297655151022422,6.29413573552976,0.27520598528923773
1759972008.8142269,3.2900715051228815,6.294159047270869,0.2819642727411207
1759972008.887615,3.2896907206235606,6.224832349428455,0.3009651199043183
1759972008.8922591,3.289909475065017,6.264633121508159,0.28983950007522474
1759972008.894634,3.2490942506995126,6.264633104139507,0.24578164801098812
1759972008.896257,3.302297999224879,6.220023150344524,0.210813619529732
1759972008.968686,3.302297999224879,6.220023150344524,0.210813619529732
1759972008.974048,3.3024831553860827,6.253712865125792,0.20158912380246152
1759972008.979079,3.232898824846301,6.253712909468748,0.12905484496432162
1759972008.983306,3.2559580613530192,6.234378308393417,0.11417942939006165
1759972009.048503,3.2559859702659364,6.239456296941518,0.11283045701074723
1759972009.0554209,3.2559859702659364,6.239456296941518,0.11283045701074723
1759972009.0603561,3.3698588856132843,6.23945627624922,0.23354094838546946
1759972009.0641139,4.161370272534019,5.575792118984451,-0.06679378189144014
1759972009.129022,4.161370272534019,5.575792118984451,-0.06679378189144014
1759972009.136161,4.1674913688853765,6.689446165734916,-0.3664217839651134
1759972009.14272,4.195367200002358,6.712626947476151,-0.3368572515067667
1759972009.146361,3.5829794777609862,6.7145072697247725,0.030101670646685896
1759972009.2093608,3.582521558502712,6.631168359674308,0.04016625359454773
1759972009.216152,3.582521558502712,6.631168359674308,0.04016625359454773
1759972009.221948,3.5684172677366846,6.619439609621841,0.02636885861068916
1759972009.225245,3.4324554757093493,6.619856802550504,0.13081428274256623
1759972009.288754,3.432310973767745,6.593659543639565,0.13465005294260501
1759972009.294532,3.432310973767745,6.593659543639565,0.13465005294260501
1759972009.3000572,3.407300036259151,6.5728642755031785,0.1110186937828358
1759972009.303445,3.3373390605508284,6.573079661173666,0.1687672546431812
1759972009.368255,3.3372386031145655,6.5548821366053245,0.17172526243160957
1759972009.374241,3.3018810888608354,6.5254791040902855,0.13954162422522676
1759972009.378369,3.3018810888608354,6.5254791040902855,0.13954162422522676
1759972009.381579,3.3095855704821795,6.525455979907033,0.1330225369309006
1759972009.447646,3.3082078679191183,6.274776117198907,0.18715458817532749
1759972009.4528608,3.308125140351895,6.259722768477609,0.19110087678563192
1759972009.45815,3.2400613070803064,6.259722804473589,0.12023342416115501
1759972009.461439,3.27091001086771,6.233856916589005,0.10049296537954788
1759972009.532995,3.27091001086771,6.233856916589005,0.10049296537954788
1759972009.539587,3.242902476777451,6.233857798836472,0.07213882858144871
1759972009.545333,3.2426564517132945,6.188604535423918,0.08439769635046201
1759972009.549284,3.2816051192898157,6.155948942291983,0.060637625257793815
1759972009.607764,3.2815994323225826,6.154927598723962,0.060930904917126716
1759972009.613407,3.2815994323225826,6.154927598723962,0.060930904917126716
1759972009.61809,3.2586529671797786,6.1549299861409015,0.03787601397975948
1759972009.621506,3.235232757338451,6.1745681795990714,0.05210165930239896
1759972009.687059,3.235232757338451,6.1745681795990714,0.05210165930239896
1759972009.6938381,3.2348667975686523,6.108154848829156,0.07147488050959472
1759972009.702712,3.168360657989644,6.108154066430536,0.006315926257520088
1759972009.706911,3.091413524016796,6.172673079293708,0.05520638732041683
1759972009.7690492,3.091413524016796,6.172673079293708,0.05520638732041683
1759972009.775114,3.091376510541363,6.165931790273529,0.057111482884562026
1759972009.780179,2.968873812726266,6.165929816434339,-0.05492966590183812
1759972009.7834082,3.007133211895141,6.133847687333019,-0.08025795773611066
1759972009.848725,3.007133211895141,6.133847687333019,-0.08025795773611066
1759972009.855677,3.007348609862914,6.17288041101776,-0.09100907950134507
1759972009.861112,2.773506093721835,6.172880305587126,-0.283351808704253
1759972009.864533,2.773506093721835,6.172880305587126,-0.283351808704253
1759972009.927349,2.773506093721835,6.172880305587126,-0.283351808704253
1759972009.934746,2.7726830039273547,6.023108658930331,-0.24176247227377368
1759972009.940892,2.6782321854102022,5.94456592019025,-0.2884929958653628
1759972009.9447758,2.670510485281692,5.944589648520586,-0.28135414936531644
1759972010.008859,2.672018951238631,6.2190373758957165,-0.35763727670944556
1759972010.015241,2.6709074026963178,6.016804939652188,-0.30367244597301846
1759972010.0209138,2.852616636644292,6.167909386809078,-0.20685830237105585
1759972010.024204,2.8836119371948308,6.167817332296881,-0.23429911880405352
1759972010.091991,2.8841758622959177,6.27146291802211,-0.2595336174948022
1759972010.0996401,2.977358220871694,6.271464828777338,-0.18255115400163857
1759972010.106005,2.977323620031642,6.2651153529997785,-0.18106783085335243
1759972010.109819,2.9386288338851343,6.265234241862004,-0.14726019813429148
1759972010.170075,2.9390354393277236,6.339293578362084,-0.16395349388468738
1759972010.17659,2.93888163330563,6.311178163957739,-0.15781716995226314
1759972010.182004,2.9159769184826416,6.330383161936873,-0.14163130969211912
1759972010.186095,2.9643560113936216,6.330383586265787,-0.1003199037435486
1759972010.248456,2.964253265881473,6.311690927271761,-0.09614063961985186
1759972010.2549188,2.987783909202335,6.311690929397708,-0.0755761793397226
1759972010.26106,2.987783909202335,6.311690929397708,-0.0755761793397226
1759972010.2626681,3.843912204460115,5.593846955297508,-0.4630594304520055
1759972010.3241642,3.843912204460115,5.593846955297508,-0.4630594304520055
1759972010.328963,3.7919964625532474,5.593846880420084,-0.5153178916904468
1759972010.334694,3.7733428514943568,5.60948747156015,-0.5107512397331411
1759972010.340448,3.7733767130292546,5.615654914507928,-0.5131461752520616
1759972010.416215,3.7733767130292546,5.615654914507928,-0.5131461752520616
1759972010.422144,3.773346351935699,5.610125054356386,-0.51099937190937
1759972010.427368,3.171868144204006,6.114449840349745,-0.27018581660407004
1759972010.4304872,2.859021987899097,6.1144449410415165,-0.5233919274192989
1759972010.488788,2.859021987899097,6.1144449410415165,-0.5233919274192989
1759972010.494841,2.859158797589202,6.139328119595538,-0.5296166662444066
1759972010.5010188,2.995908118285218,6.139328181502939,-0.42462742941800413
1759972010.504354,2.8290824603983435,6.279208187032779,-0.31771534727722206
1759972010.5681658,2.8290824603983435,6.279208187032779,-0.31771534727722206
1759972010.575831,2.8290137276675176,6.266690201347431,-0.3149163146184393
1759972010.580904,2.8003773202699853,6.266690051965681,-0.3369290763563524
1759972010.584836,2.7541001963719065,6.305495268411542,-0.30422668900854455
1759972010.6478689,2.7541001963719065,6.305495268411542,-0.30422668900854455
1759972010.654339,2.754064987683117,6.298951534876615,-0.3028119507787075
1759972010.659578,2.794323634155669,6.29894424341174,-0.2719914877242602
1759972010.663851,2.756234742310258,6.330884120784836,-0.24429968453491213
1759972010.7245288,2.756234742310258,6.330884120784836,-0.24429968453491213
1759972010.729219,2.7564938829441172,6.377959336765609,-0.25392258753953834
1759972010.735618,2.7024981144660156,6.37795952875259,-0.2947207564623715
1759972010.740767,2.873297934983264,6.234747445617789,-0.4145868888873392
1759972010.809002,2.873297934983264,6.234747445617789,-0.4145868888873392
1759972010.815799,2.873098867666454,6.198500927402034,-0.40612973574203304
1759972010.8225658,2.3932161247235046,6.198500121568555,-0.7282622608653471
1759972010.826731,2.322337891795963,6.2579299034460565,-0.6763295603706005
1759972010.890721,2.2528510862321203,6.316192812240711,-0.6225595579795988
1759972010.897343,2.1443960541428204,6.316193554841763,-0.6815239927807857
1759972010.9036102,2.144137131389925,6.269066383117414,-0.672159694030142
1759972010.907393,2.144137131389925,6.269066383117414,-0.672159694030142
1759972010.969357,2.144137131389925,6.269066383117414,-0.672159694030142
1759972010.9760242,2.1312669726782216,6.269066520467074,-0.6789121436183143
1759972010.9818938,2.100830592923856,6.294586499302444,-0.6541482043153501
1759972010.9857962,2.1008007276952174,6.289150649847304,-0.6530601700746661
1759972011.048749,2.1008007276952174,6.289150649847304,-0.6530601700746661
1759972011.056447,2.1006924904890663,6.269449325254327,-0.6490498692440936
1759972011.062198,2.086869831164007,6.269449443504902,-0.656187608825322
1759972011.066209,2.0492108436097856,6.301025439322377,-0.6248407656591211
1759972011.130958,2.0492108436097856,6.301025439322377,-0.6248407656591211
1759972011.136148,2.049303890948058,6.317957122920189,-0.6281770524106789
1759972011.1411252,2.13618872465777,6.317956985387527,-0.5827792530598721
1759972011.1449568,2.1212455870268943,6.330486545912721,-0.5702405489382072
1759972011.2091851,2.1212455870268943,6.330486545912721,-0.5702405489382072
1759972011.215244,2.1214906304629166,6.37564690043663,-0.5787354643587104
1759972011.220848,2.19689755040522,6.312422828217068,-0.6411759265977817
1759972011.2244449,2.0288261837668236,6.3124245124387,-0.7280753161252045
1759972011.2888288,2.0288261837668236,6.3124245124387,-0.7280753161252045
1759972011.296326,2.0291217653950127,6.366249151488562,-0.73798746884843
1759972011.302197,2.0444084306031973,6.3534317852125834,-0.7507409417982089
1759972011.306319,2.191214564317651,6.353430452198274,-0.6752002905354508
1759972011.369805,2.191214564317651,6.353430452198274,-0.6752002905354508
1759972011.3764732,2.364226568157957,6.35342993809904,-0.5769223189899981
1759972011.38163,2.3795849200545742,6.340554545942948,-0.5888759366815468
1759972011.384918,2.379806634622777,6.3816421879622585,-0.5964649926413221
1759972011.447671,2.379806634622777,6.3816421879622585,-0.5964649926413221
1759972011.4566941,2.380266046625382,6.464954769983572,-0.6104479732433932
1759972011.4627461,2.1126891856182017,6.464955801939789,-0.7580140958411798
1759972011.467592,2.166974037468503,6.419439935918084,-0.8024315632755563
1759972011.5243452,2.166974037468503,6.419439935918084,-0.8024315632755563
1759972011.529569,2.1672461544897894,6.468923762407029,-0.8100727261149123
1759972011.535692,2.4230992922391006,6.468922722157565,-0.6677631951759746
